order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2645302,130571,test,39,5,22,22.0
2480207,97812,prior,6,3,19,7.0
2431692,124853,prior,7,1,18,3.0
3069066,15297,prior,39,5,11,1.0
521176,13320,prior,8,1,6,16.0
2826358,107565,prior,28,3,18,18.0
3377681,130843,prior,2,2,16,30.0
3373823,205324,prior,1,4,10,
1025957,22879,prior,2,6,10,3.0
3257275,10597,prior,5,6,10,25.0
3012561,135365,prior,21,5,9,7.0
1836178,126455,prior,66,0,7,2.0
3020454,30439,prior,26,0,11,11.0
2067696,7198,train,8,3,16,30.0
126752,192095,prior,15,4,9,6.0
2768693,3544,prior,13,6,16,8.0
1965832,124824,prior,3,5,7,16.0
1583970,66014,prior,4,5,9,30.0
1561234,100743,test,7,2,13,0.0
2211021,158707,prior,13,2,6,7.0
80804,192825,prior,9,0,17,3.0
1249610,123235,prior,2,4,12,30.0
1688516,12358,prior,1,0,14,
1760052,84425,prior,40,6,9,12.0
2607999,126305,prior,9,3,16,2.0
2049665,126651,prior,49,4,19,7.0
1047497,45338,train,40,5,8,4.0
1705275,89941,prior,14,0,11,11.0
3282924,67054,prior,10,6,14,10.0
534250,13655,prior,38,6,9,8.0
2103644,92072,prior,15,3,15,2.0
2594336,178855,test,17,0,11,7.0
824392,159277,prior,26,1,13,0.0
2062028,168997,prior,23,0,13,3.0
653318,66340,prior,3,0,15,9.0
1646170,65186,prior,5,0,14,13.0
2956797,180305,prior,19,2,14,14.0
2019276,166667,prior,2,6,19,30.0
412723,62645,prior,9,0,21,10.0
3117201,60311,train,9,4,14,30.0
258440,143162,prior,7,1,20,11.0
3390181,40685,prior,6,5,11,8.0
1106822,34196,prior,35,3,11,7.0
50717,41419,prior,10,2,16,30.0
858823,180156,prior,47,3,20,0.0
3210593,379,prior,17,2,12,11.0
1171221,140018,prior,8,6,10,5.0
2769542,198788,prior,34,0,10,4.0
796762,94249,prior,23,6,15,5.0
1054297,200406,prior,27,2,17,7.0
3113862,43836,prior,20,4,16,7.0
3405961,80843,prior,2,0,16,21.0
2255301,195957,prior,1,2,9,
1297956,35840,prior,2,5,19,30.0
3233883,54696,prior,10,2,11,22.0
293361,149690,test,4,1,20,30.0
2132945,9612,prior,2,5,16,29.0
655832,174268,prior,2,3,19,5.0
2499468,180602,prior,9,6,14,14.0
764726,105568,prior,4,6,17,3.0
1208677,69680,train,12,5,12,10.0
786949,179577,prior,6,3,9,30.0
502212,113406,prior,1,0,18,
1943678,3492,prior,46,5,19,30.0
2760241,197856,prior,2,5,10,30.0
3136851,200368,prior,24,0,15,0.0
103084,1243,prior,6,1,19,30.0
2518600,139154,prior,12,6,16,21.0
2851342,158538,prior,2,0,9,27.0
706515,81453,prior,1,3,20,
570773,134419,prior,33,1,16,14.0
678332,22743,prior,5,5,9,13.0
336871,43863,prior,9,1,8,7.0
55545,73821,prior,8,1,18,19.0
1302504,103120,prior,11,6,18,5.0
1479427,67916,prior,29,5,14,30.0
3088191,10502,prior,54,1,22,7.0
2083657,167810,prior,35,4,9,11.0
2450297,67191,prior,3,6,15,14.0
488480,197547,train,5,5,4,15.0
1811258,95072,prior,1,3,13,
548526,106824,prior,26,1,10,18.0
889166,27300,prior,5,5,14,4.0
629180,41703,prior,9,2,13,12.0
2984739,93881,prior,70,0,8,3.0
491958,124098,prior,24,1,9,5.0
2911533,80222,prior,1,1,9,
211570,179560,prior,22,2,17,4.0
1942304,56296,prior,14,6,13,9.0
3260812,139038,prior,70,6,10,17.0
1605863,38584,prior,9,4,7,5.0
772721,190500,prior,24,5,8,6.0
141133,75996,prior,11,2,7,20.0
2824493,176105,prior,19,0,14,8.0
1094404,51333,prior,14,4,11,1.0
1636691,6094,prior,46,5,10,4.0
585118,141066,prior,10,6,22,5.0
39585,155430,prior,37,4,13,2.0
2012983,49931,prior,7,3,12,8.0
3001317,65283,prior,2,5,12,4.0
905335,39451,prior,46,0,12,3.0
2964411,17649,prior,25,5,22,7.0
1455747,74521,prior,68,1,18,1.0
3269830,57013,prior,44,2,11,5.0
2008349,175536,prior,47,1,16,7.0
2600274,203180,prior,21,4,21,13.0
1085504,50735,prior,4,1,8,7.0
1222998,94334,prior,22,1,11,2.0
2701951,77374,prior,58,4,18,2.0
1256921,103947,prior,3,4,18,30.0
2470517,106083,prior,5,5,12,30.0
961243,133138,prior,16,1,13,21.0
71704,132240,prior,3,5,11,16.0
706649,199625,prior,37,4,8,5.0
1497338,17887,prior,13,4,6,6.0
1982812,23931,prior,7,0,18,27.0
1500662,15424,prior,4,5,10,20.0
2907551,143026,test,9,0,11,19.0
2754769,164612,prior,40,4,10,1.0
1556115,20676,train,33,6,9,30.0
1957244,36519,prior,32,2,21,7.0
2370313,10218,prior,40,1,18,2.0
3403136,57670,prior,11,0,13,30.0
408114,68324,prior,4,3,2,18.0
1705738,29616,prior,22,4,18,5.0
2184097,81591,prior,4,5,13,30.0
2031227,75356,prior,19,1,20,7.0
3143142,15103,prior,9,2,15,8.0
1052259,206103,prior,4,0,14,7.0
2582701,133354,prior,11,3,23,15.0
3204419,140442,prior,2,4,16,23.0
1520083,21765,prior,5,0,19,30.0
3243548,130685,prior,16,0,14,7.0
21304,16269,prior,8,6,6,19.0
1921238,84254,prior,22,1,12,14.0
810479,81829,prior,10,0,16,5.0
1259342,182907,prior,11,5,11,4.0
1072897,74884,prior,30,4,10,1.0
2612369,192069,prior,13,4,11,23.0
1786098,32011,prior,2,5,8,5.0
1655617,163957,prior,23,4,19,4.0
645813,146489,prior,21,1,15,7.0
2520187,144019,prior,62,4,8,6.0
2374863,48096,prior,35,4,23,0.0
33913,150749,prior,4,2,17,5.0
2333316,176061,prior,23,6,8,7.0
17440,133286,prior,2,0,14,30.0
2268936,132963,prior,28,1,15,12.0
2470505,125318,test,8,3,18,30.0
771226,130527,prior,20,3,18,9.0
1516655,90641,prior,15,0,11,21.0
1435183,138864,prior,36,6,10,3.0
815883,102703,prior,7,5,10,26.0
1668135,1219,prior,14,4,16,10.0
1784040,201039,prior,3,0,15,14.0
3128856,97405,prior,16,6,15,26.0
456016,124007,prior,9,6,11,29.0
2949174,3582,prior,16,6,0,16.0
2891583,130489,prior,8,0,17,11.0
836921,17528,prior,3,2,17,13.0
66341,1107,prior,25,0,14,1.0
2062911,200285,prior,13,2,13,1.0
2180280,197928,prior,19,0,18,3.0
803260,198398,prior,85,5,19,5.0
1340856,143948,prior,26,3,9,3.0
607073,93671,prior,7,3,10,5.0
1857648,195490,prior,9,3,12,22.0
3149476,48912,prior,9,1,0,15.0
1029110,23451,prior,2,0,18,30.0
709984,36234,prior,11,3,9,5.0
761388,176517,prior,68,3,9,2.0
1904173,118400,prior,6,1,15,12.0
3368074,84478,prior,20,2,10,2.0
1067803,157382,prior,1,1,18,
747826,103096,prior,2,5,12,14.0
1981862,187362,prior,91,2,16,3.0
1717819,65244,prior,18,6,15,10.0
966717,125017,prior,2,0,11,6.0
2757046,204261,prior,2,1,15,6.0
267491,42139,train,6,3,19,30.0
2933051,192999,prior,39,0,8,9.0
2943750,16436,prior,3,1,11,30.0
2280796,65785,prior,53,1,9,3.0
1373476,35179,prior,5,3,13,10.0
1655039,61241,prior,2,0,14,5.0
1266203,21600,prior,2,5,14,4.0
1658428,46170,prior,9,4,18,13.0
2716614,171256,prior,24,0,19,8.0
1552080,135771,prior,2,3,9,9.0
1922057,41412,prior,1,2,18,
3184701,162744,prior,19,0,17,5.0
1069111,33495,prior,30,5,15,3.0
2582781,149327,prior,7,1,22,8.0
3089141,150704,prior,3,4,9,20.0
2344981,87064,prior,12,0,14,12.0
656443,61294,prior,3,5,15,30.0
3233840,204846,prior,34,2,14,3.0
1553188,964,prior,64,0,15,2.0
2773830,194882,prior,6,5,18,26.0
1268550,79187,prior,7,5,19,13.0
3410816,116684,prior,6,0,9,30.0
702018,194884,prior,35,0,17,0.0
3367256,146859,prior,5,2,14,5.0
2684626,166205,prior,37,6,13,1.0
177918,113797,prior,6,0,12,5.0
1398622,149905,train,20,2,17,23.0
320435,57374,prior,8,3,12,14.0
1100937,119185,prior,9,1,13,2.0
1382484,80708,prior,2,6,15,7.0
2571162,45758,prior,16,5,12,16.0
696137,77402,prior,2,5,10,8.0
3276974,202554,prior,65,6,10,4.0
2867531,206164,prior,2,4,14,8.0
3047903,182582,prior,4,0,2,14.0
2125496,93070,prior,24,2,12,7.0
3339974,155805,prior,8,4,13,2.0
594655,3187,prior,12,3,21,7.0
1879677,131412,prior,1,2,19,
634917,1776,prior,74,2,10,4.0
3258269,159550,prior,75,5,14,1.0
3303112,114539,train,43,0,10,5.0
2582209,2959,test,11,6,18,30.0
1009519,175854,prior,28,5,9,7.0
660260,186506,prior,58,3,15,1.0
1379858,79840,prior,11,0,13,5.0
3002596,51072,prior,31,3,10,4.0
94959,58342,prior,8,0,19,5.0
2943712,103191,prior,2,4,19,30.0
2255168,130465,prior,88,5,21,4.0
2752352,69078,prior,13,6,17,1.0
1455732,68443,prior,3,0,14,7.0
624151,35988,prior,8,0,9,11.0
1892090,172238,prior,11,3,11,9.0
2519828,122483,prior,12,0,16,9.0
2014130,172649,prior,7,6,22,7.0
574244,24047,prior,4,6,8,25.0
975211,162205,prior,33,3,18,10.0
1475853,179950,prior,45,0,13,2.0
1342212,199890,prior,6,2,16,15.0
2125120,190230,prior,10,5,16,7.0
3008324,194841,prior,1,4,15,
306144,120718,prior,18,4,23,27.0
3401246,167218,prior,10,2,12,30.0
141727,30574,prior,22,2,22,17.0
693114,6986,prior,29,4,3,30.0
2875310,195810,prior,2,0,10,17.0
1910745,107234,prior,2,2,14,30.0
2987784,128135,train,4,1,4,30.0
247485,70779,prior,6,0,21,7.0
2706026,189373,prior,8,2,9,21.0
556140,72106,prior,1,5,8,
2493188,170338,prior,3,0,11,13.0
3021844,6268,prior,84,5,9,2.0
1431150,97019,prior,2,6,12,14.0
1909115,160518,prior,41,1,18,16.0
2329167,166275,prior,15,2,16,7.0
636077,178202,prior,22,1,6,6.0
1213391,193736,prior,2,1,9,8.0
2360237,81437,prior,26,4,21,20.0
2141259,161802,prior,21,1,18,5.0
1862722,60629,prior,4,0,8,26.0
2400580,49626,prior,3,0,14,7.0
2281404,1250,prior,17,1,12,14.0
115665,41670,prior,11,6,15,21.0
3339983,2505,train,44,3,20,21.0
3347647,191831,prior,24,0,16,27.0
1744292,5342,prior,17,6,15,5.0
2656145,4985,prior,12,1,11,11.0
2778104,192289,prior,14,3,13,4.0
3092873,120420,prior,14,1,7,30.0
3411070,122041,prior,8,5,16,10.0
543643,104689,prior,17,6,7,11.0
3230366,131017,prior,2,0,4,30.0
1044734,54819,prior,1,1,12,
2196557,165853,prior,2,4,15,6.0
2418168,29959,prior,21,2,12,1.0
525662,87621,prior,15,4,20,4.0
1838849,195058,prior,16,5,9,30.0
1646521,15888,prior,43,0,14,10.0
3002886,54844,prior,95,5,16,1.0
1739030,95354,prior,11,1,13,8.0
1776558,97932,prior,56,1,8,3.0
1745397,74410,prior,3,4,11,8.0
1450683,72317,prior,22,5,9,30.0
1247522,124829,prior,36,5,13,2.0
3204276,177315,prior,1,6,9,
3349242,128200,prior,3,0,12,7.0
1562927,196531,prior,3,5,12,17.0
2690852,46392,prior,1,2,14,
2636744,29396,prior,2,3,19,30.0
951958,114330,prior,2,4,15,30.0
937198,6632,prior,4,0,7,30.0
847415,36589,prior,2,5,10,30.0
2521739,154068,prior,25,5,14,5.0
934106,130284,prior,41,5,18,6.0
519166,192453,test,5,4,12,30.0
628313,110709,prior,5,3,11,14.0
196564,60567,prior,11,5,20,8.0
1485454,20130,prior,13,4,1,7.0
2271095,71760,prior,8,2,1,1.0
1349147,194495,prior,43,2,4,28.0
1395773,75978,train,7,6,15,30.0
1921310,85757,prior,2,4,13,12.0
1210321,101087,prior,9,5,14,7.0
984473,137726,prior,18,2,14,14.0
1672184,136774,prior,1,2,14,
1318809,197458,prior,1,1,11,
2679546,205499,prior,11,4,14,1.0
985925,101703,prior,14,3,10,8.0
3385762,104010,prior,28,5,8,5.0
460576,195187,prior,20,1,9,5.0
126790,27169,prior,15,2,10,30.0
1800221,189411,prior,11,2,18,8.0
351099,128718,prior,7,0,14,14.0
849169,134540,prior,80,4,23,0.0
1179774,175410,prior,1,1,14,
2179983,96100,prior,39,0,16,7.0
2897184,181813,test,7,6,11,12.0
2748918,138760,prior,39,1,6,11.0
2715267,134984,prior,17,3,10,2.0
1439233,194342,prior,31,5,7,6.0
510243,32812,prior,21,0,20,10.0
1504009,28357,prior,1,1,0,
800081,131521,prior,6,5,11,9.0
3196973,186616,prior,45,3,7,10.0
554656,64572,prior,19,3,9,1.0
274358,184806,prior,56,6,16,0.0
2313642,188635,prior,2,6,14,7.0
3402225,69966,prior,9,5,22,9.0
516259,151430,prior,25,5,13,2.0
1118437,136625,prior,8,0,23,13.0
3158183,52836,prior,19,3,18,3.0
1363338,33728,prior,2,0,18,15.0
1269202,31482,prior,1,0,9,
1628280,196968,prior,42,6,13,14.0
733145,38577,prior,14,0,16,28.0
2029571,22306,prior,31,5,16,4.0
1645450,101230,prior,5,0,11,9.0
1123503,66704,prior,8,2,9,8.0
2852955,23190,prior,57,0,9,12.0
1209937,132803,prior,44,1,13,2.0
1807646,169025,prior,1,6,9,
2656647,40427,train,19,0,10,22.0
1762056,156091,prior,1,6,15,
2170029,94326,prior,3,4,11,28.0
2810584,88309,prior,11,1,11,13.0
146470,132390,prior,2,3,16,13.0
2433149,49543,prior,24,5,16,7.0
1099694,101164,prior,3,4,21,5.0
2959240,55709,prior,11,1,21,8.0
2343106,49563,prior,8,4,18,29.0
1224240,125460,prior,17,1,13,4.0
2869969,12877,prior,9,1,14,8.0
350574,18387,prior,25,1,8,8.0
1194652,167909,prior,35,5,18,9.0
1832044,141334,prior,8,4,7,6.0
2989234,26393,train,5,3,17,30.0
1137664,60425,prior,41,2,19,3.0
774809,195016,prior,2,3,20,14.0
3395291,189304,prior,62,3,15,1.0
2181368,27647,prior,23,3,18,4.0
1461842,204692,prior,3,2,8,6.0
1077495,201245,prior,1,5,20,
1807001,2720,prior,24,3,9,28.0
621372,190188,train,7,3,0,6.0
2290841,177178,prior,9,2,10,5.0
2804971,94398,prior,75,6,11,3.0
627180,161948,prior,3,3,11,1.0
1725237,26911,prior,8,4,18,30.0
391897,81691,prior,21,5,13,7.0
2847267,6340,prior,9,2,14,8.0
1479706,159870,prior,3,0,13,30.0
3410500,7488,prior,1,2,16,
559707,97229,test,9,6,21,28.0
480639,139133,prior,38,5,18,8.0
2876747,175145,prior,24,5,8,30.0
3355310,179867,prior,15,3,12,4.0
2253731,162051,prior,5,3,12,22.0
849012,202592,prior,4,1,12,6.0
2484508,82191,prior,17,0,19,2.0
1652042,158620,prior,40,1,14,30.0
2718310,69037,prior,12,5,14,3.0
21846,156065,prior,10,0,16,7.0
1552815,141316,prior,11,6,12,25.0
135130,59161,prior,84,6,7,6.0
831841,16312,prior,26,6,15,4.0
1251668,1490,train,20,1,12,28.0
2499299,17649,prior,19,5,16,6.0
3163864,43113,prior,35,0,12,6.0
3075209,89478,prior,32,0,11,5.0
568073,655,prior,14,4,20,9.0
1255221,157528,prior,3,6,16,16.0
2609658,42959,prior,10,0,10,7.0
327259,107115,prior,5,0,14,14.0
270055,104648,test,9,1,11,30.0
74339,39975,prior,3,4,9,3.0
2734430,16710,train,10,1,15,30.0
2616183,89829,prior,15,4,14,7.0
903107,157064,train,41,3,6,5.0
2618071,99495,prior,71,5,21,2.0
3271645,177326,prior,15,2,12,13.0
3045027,175854,prior,6,1,8,12.0
1807358,43545,prior,6,1,7,15.0
2286014,166840,prior,12,0,11,7.0
3215410,76324,prior,12,1,15,4.0
1991636,81336,prior,4,0,19,4.0
1035196,98891,prior,10,0,13,7.0
1908786,74896,prior,76,5,20,0.0
1546050,147980,prior,26,1,17,8.0
2077068,15786,prior,3,0,22,13.0
1125972,149828,prior,18,0,14,7.0
345457,98628,prior,7,2,9,1.0
3022216,62173,prior,9,2,8,30.0
1885482,22558,prior,13,0,3,6.0
3168945,128437,prior,11,5,9,4.0
1348540,67740,train,92,0,11,1.0
11422,191710,prior,5,2,11,30.0
899981,186553,prior,2,1,13,30.0
1923573,97471,prior,2,3,13,3.0
2226190,104314,prior,9,1,11,4.0
1714548,153739,prior,10,3,10,13.0
2054085,136134,prior,7,2,23,2.0
1704480,157002,prior,3,3,13,15.0
205274,135800,prior,16,1,18,2.0
283162,196259,prior,11,6,20,0.0
897133,49017,prior,2,2,14,19.0
2410281,65794,prior,33,1,22,7.0
2103199,106686,prior,20,4,12,8.0
905720,190106,prior,9,1,14,16.0
1318208,50077,prior,15,3,19,10.0
3121006,161689,prior,2,0,13,7.0
240910,204368,prior,26,0,1,4.0
986803,171360,prior,17,2,17,12.0
3393167,55336,prior,99,5,12,1.0
441530,169768,prior,29,6,18,7.0
163966,171671,prior,29,1,19,8.0
477061,147031,prior,17,4,16,30.0
1808676,190371,prior,4,0,11,4.0
821020,48760,prior,17,1,10,7.0
1775353,188484,prior,4,2,9,30.0
513235,179142,prior,3,1,13,17.0
2275603,122436,prior,1,1,18,
247523,62610,prior,15,5,17,7.0
24575,15626,prior,84,2,13,2.0
1062385,194470,prior,9,1,18,30.0
1760786,103903,prior,4,6,10,30.0
2828113,76736,prior,15,4,15,12.0
3003188,39828,prior,4,3,11,14.0
2281847,99386,prior,9,1,8,6.0
1667763,132152,prior,33,1,11,7.0
2899241,178914,prior,27,5,9,14.0
2447106,11547,prior,45,2,8,2.0
2557659,24742,prior,34,5,17,6.0
774662,203624,prior,1,0,20,
718076,96607,prior,20,3,12,16.0
154234,47892,prior,30,5,13,10.0
370991,146369,prior,11,2,12,1.0
2900584,85694,prior,1,3,16,
1347123,47872,prior,17,2,12,8.0
1982454,144467,prior,5,4,12,10.0
1269163,20720,prior,3,3,12,12.0
1057931,88458,prior,18,2,13,26.0
1634574,41818,prior,1,6,16,
2784405,120177,test,5,6,18,7.0
159530,112429,prior,55,5,12,0.0
2867648,156059,prior,10,1,23,1.0
2393090,24936,prior,13,4,18,7.0
1938329,107406,prior,2,1,17,13.0
3134971,123684,prior,1,2,12,
3067675,152915,prior,8,5,15,30.0
2558413,52127,prior,10,1,10,4.0
3238669,104508,prior,47,4,17,3.0
2654446,192319,prior,1,0,15,
983845,168106,prior,9,1,9,13.0
2780946,154549,prior,7,6,15,2.0
2468793,126273,prior,18,0,13,0.0
2435852,59382,prior,2,4,11,6.0
2295517,14973,prior,10,0,17,8.0
3079817,74750,prior,14,5,17,7.0
304221,9214,prior,4,1,17,6.0
2463667,62830,prior,5,4,18,4.0
2099658,78862,prior,2,0,19,30.0
32967,114346,prior,52,0,9,4.0
1847556,1378,prior,76,1,14,11.0
60154,69353,prior,10,1,10,7.0
1690475,100134,prior,12,6,16,29.0
1750733,29563,prior,4,4,13,30.0
2577436,175434,prior,16,0,13,2.0
459129,7173,prior,3,3,22,11.0
1419994,132387,prior,52,2,9,4.0
2422112,106780,prior,13,2,22,20.0
2415316,22524,prior,9,5,14,3.0
1009236,141704,prior,3,0,10,2.0
3354887,66888,prior,3,0,16,5.0
983658,74193,prior,20,3,16,5.0
2723376,178926,prior,2,0,16,7.0
2913820,105762,prior,1,3,18,
1845943,57111,prior,16,3,20,30.0
519493,72432,prior,1,6,21,
3365705,132144,prior,22,4,21,2.0
1862132,171990,prior,4,3,17,13.0
1620563,98831,prior,15,5,8,4.0
135741,166950,prior,31,6,17,14.0
2273013,196752,test,8,2,20,4.0
2624178,189274,prior,39,0,15,15.0
836319,131279,prior,9,2,17,18.0
1986310,6421,prior,13,6,16,5.0
2793980,59167,prior,4,4,19,4.0
2370807,99097,prior,3,0,21,7.0
1581681,63251,prior,2,0,23,26.0
2826396,190415,prior,1,4,15,
3334461,8394,prior,33,2,16,5.0
2283118,199095,prior,8,3,14,7.0
2306745,131978,train,38,0,15,1.0
1198705,147236,prior,4,5,12,30.0
2287196,44948,prior,75,4,8,5.0
1477267,120307,prior,13,2,11,9.0
1264652,177569,prior,3,6,18,30.0
3184030,21240,prior,71,0,16,2.0
1748413,93054,prior,7,1,13,14.0
1309799,93596,prior,12,1,14,3.0
2240451,20944,prior,71,5,19,6.0
2755296,82525,prior,30,4,8,3.0
2311657,14720,prior,4,5,16,8.0
554925,123766,prior,1,5,13,
2706820,144819,prior,9,3,18,6.0
427679,126261,prior,19,1,17,3.0
2834720,127582,prior,3,3,15,30.0
2523955,191867,prior,9,6,9,17.0
2553418,80161,prior,29,1,15,8.0
400871,157340,prior,2,0,16,7.0
1993491,68324,prior,1,0,5,
2185987,108351,prior,16,0,21,7.0
257373,104582,prior,4,5,10,6.0
2285987,66536,prior,31,5,13,3.0
2475459,43682,prior,9,3,9,2.0
659701,53928,prior,83,6,10,6.0
2324071,171261,prior,69,5,18,0.0
627112,18812,prior,18,2,7,6.0
3325021,34200,prior,10,1,12,11.0
3262104,187337,prior,9,5,15,5.0
2258943,169715,prior,1,5,10,
1807410,69770,prior,43,1,9,7.0
2688486,63419,prior,3,4,20,17.0
226763,161096,prior,28,3,16,3.0
1600755,121888,prior,8,2,13,8.0
368217,30183,prior,24,2,10,1.0
1763074,17871,train,18,3,12,5.0
1642028,25690,prior,11,5,14,3.0
1119225,51435,prior,26,0,18,5.0
2912741,161099,prior,22,5,12,6.0
1884201,147465,prior,4,2,10,7.0
2335829,20950,prior,7,2,15,8.0
945946,47432,prior,4,2,14,13.0
2203085,203003,prior,6,2,10,6.0
3038910,66683,prior,1,3,18,
2516498,145736,prior,1,2,12,
1651011,47960,prior,11,0,17,7.0
2069009,142884,prior,11,3,14,18.0
1164675,169471,test,51,5,16,5.0
1121924,165813,prior,55,0,13,2.0
1490725,81097,prior,15,4,11,16.0
2398601,178237,prior,9,2,9,1.0
409481,45329,train,17,4,22,30.0
871495,201996,prior,2,3,20,5.0
2475136,83872,prior,4,1,14,7.0
3157945,26148,prior,14,2,13,25.0
1034141,18238,prior,1,4,19,
3055401,93237,prior,12,5,10,2.0
3376141,125037,prior,54,0,12,2.0
1307615,110595,prior,5,1,11,7.0
1619496,158582,prior,29,6,15,3.0
549450,155946,prior,10,5,18,2.0
1023615,191057,prior,19,4,11,7.0
155267,10320,train,14,0,8,4.0
875231,202498,prior,2,0,10,9.0
1694704,22180,prior,8,3,16,6.0
3046705,93028,prior,4,6,18,0.0
303088,162183,prior,29,0,12,7.0
914719,187318,prior,17,3,12,4.0
3216638,186260,prior,26,4,12,9.0
3084668,204134,prior,1,1,15,
841298,58997,prior,1,0,16,
1463919,70047,prior,1,2,11,
990761,67140,prior,10,3,18,10.0
2432171,194063,prior,17,4,11,1.0
2742692,171261,prior,15,5,20,2.0
782090,52838,prior,18,6,15,5.0
2115934,122853,prior,3,5,10,30.0
3019344,50612,prior,1,1,11,
3276945,84452,prior,32,6,8,18.0
3041071,75568,prior,13,2,19,3.0
1034712,144390,prior,23,4,13,12.0
1196051,205639,prior,18,0,19,30.0
20388,111069,prior,1,0,18,
1155135,83349,train,7,5,0,12.0
1145172,88477,prior,43,6,8,6.0
800874,151663,prior,1,2,14,
3041865,98210,prior,23,3,12,24.0
2422568,34759,prior,16,0,18,11.0
2897988,38148,prior,10,4,14,1.0
2476211,154977,prior,41,6,10,4.0
2644540,25414,prior,67,6,10,3.0
300213,62610,prior,1,4,22,
2119857,146172,prior,15,3,12,16.0
2791585,67091,prior,2,5,17,5.0
2648703,165167,prior,4,5,14,30.0
1865278,205544,prior,5,2,16,15.0
1055711,188225,prior,3,6,13,30.0
2302901,27173,prior,6,6,16,9.0
1923009,27821,prior,11,0,17,6.0
2561646,175264,prior,3,5,8,4.0
370459,137828,prior,35,1,15,9.0
2951050,21303,prior,1,6,22,
955074,42193,prior,7,5,20,5.0
169295,177425,prior,4,6,18,2.0
44205,153687,prior,10,5,13,30.0
603442,16066,prior,17,0,8,6.0
873973,30421,prior,17,5,11,7.0
1729893,33423,prior,14,0,20,30.0
110319,205770,prior,13,5,19,8.0
992569,46167,prior,3,3,9,4.0
211952,199131,prior,15,4,16,13.0
2119344,91061,prior,1,2,20,
2331796,189722,prior,3,0,11,11.0
878134,199625,prior,12,2,6,8.0
2106661,101021,prior,42,0,11,3.0
2895267,47202,prior,34,3,10,5.0
115287,193014,prior,20,1,14,2.0
1153263,163199,prior,8,3,10,27.0
3393021,52459,prior,5,3,21,8.0
740184,128687,prior,77,0,20,0.0
1168711,16159,prior,11,4,1,6.0
1354732,144837,prior,49,1,8,2.0
2720513,137007,prior,8,3,15,2.0
1021501,140896,prior,16,2,10,7.0
2414861,110876,prior,40,0,17,5.0
1055748,152544,prior,25,0,10,4.0
206973,118116,prior,2,2,14,30.0
1244139,117674,prior,17,4,11,6.0
3397901,49830,prior,15,2,12,7.0
745227,65498,prior,4,4,10,18.0
2253147,29363,prior,10,4,15,8.0
144645,163041,prior,6,1,12,9.0
2877901,135388,prior,3,3,14,23.0
1842586,131234,prior,28,2,18,5.0
3210628,150636,prior,2,6,12,30.0
1114738,155833,prior,33,2,20,21.0
2491906,52247,train,24,5,8,16.0
2580075,12098,prior,12,1,8,1.0
2664539,6512,prior,18,4,12,4.0
1376030,55630,prior,22,1,17,7.0
1565183,58615,prior,28,2,14,7.0
1690590,9437,prior,35,1,11,7.0
3296293,138812,prior,19,6,11,13.0
85126,144072,prior,18,2,18,13.0
740525,84902,prior,4,4,20,11.0
2699112,56698,prior,35,6,18,25.0
3109882,8549,prior,1,6,16,
1384890,152982,prior,6,3,13,3.0
2368004,2778,prior,9,6,9,13.0
2280354,103419,prior,46,0,15,4.0
